snippet_id,file_path,line,label,cond_uses_leq,cond_uses_lt,cond_uses_gt_or_geq,cond_contains_length,cond_crude_off_by_one,right_is_bare_length,right_is_length_arithmetic,init_starts_at_zero,init_starts_at_one,update_is_increment,update_is_decrement,body_statement_count,body_array_access_count,loop_var_indexes_array,loop_var_body_uses,cond_char_count
gen_incorrect_cond_bug_086,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug086.java,17,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16.0
gen_incorrect_cond_bug_086,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug086.java,54,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_incorrect_cond_fix_086,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix086.java,17,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16.0
gen_incorrect_cond_fix_086,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix086.java,54,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_off_by_one_bug_091,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug091.java,4,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0
gen_off_by_one_fix_091,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix091.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,17.0
gen_clean_boundary_minus_one_006,data/ml/raw_snippets_generated/clean/GenCleanBoundaryMinusOne006.java,13,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,23.0
gen_while_no_update_bug_059,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug059.java,11,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_while_no_update_bug_059,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug059.java,35,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,16.0
gen_while_no_update_fix_059,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix059.java,12,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_while_no_update_fix_059,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix059.java,36,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,16.0
gen_missing_break_bug_102,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug102.java,33,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_missing_break_bug_102,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug102.java,57,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_missing_break_fix_102,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix102.java,34,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_missing_break_fix_102,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix102.java,58,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_off_by_one_bug_042,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug042.java,3,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,16.0
gen_off_by_one_fix_042,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix042.java,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,15.0
gen_array_index_bug_108,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug108.java,8,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_array_index_fix_108,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix108.java,8,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_array_index_bug_106,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug106.java,8,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0
gen_array_index_fix_106,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix106.java,8,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0
gen_incorrect_cond_bug_134,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug134.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_incorrect_cond_bug_134,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug134.java,30,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_incorrect_cond_fix_134,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix134.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_incorrect_cond_fix_134,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix134.java,30,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_off_by_one_bug_123,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug123.java,13,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0
gen_off_by_one_bug_123,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug123.java,30,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,18.0
gen_off_by_one_fix_123,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix123.java,13,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0
gen_off_by_one_fix_123,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix123.java,30,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,17.0
gen_off_by_one_bug_160,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug160.java,4,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,18.0
gen_off_by_one_fix_160,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix160.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,17.0
gen_off_by_one_bug_143,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug143.java,26,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_off_by_one_bug_143,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug143.java,33,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,17.0
gen_off_by_one_fix_143,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix143.java,26,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_off_by_one_fix_143,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix143.java,33,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,16.0
gen_missing_break_bug_101,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug101.java,48,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_missing_break_fix_101,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix101.java,49,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_clean_generic_018,data/ml/raw_snippets_generated/clean/GenCleanGeneric018.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_clean_generic_102,data/ml/raw_snippets_generated/clean/GenCleanGeneric102.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0
gen_clean_generic_102,data/ml/raw_snippets_generated/clean/GenCleanGeneric102.java,19,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,16.0
gen_array_index_bug_134,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug134.java,21,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_array_index_fix_134,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix134.java,21,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_array_index_bug_001,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug001.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_array_index_bug_001,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug001.java,12,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,18.0
gen_array_index_fix_001,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix001.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_array_index_fix_001,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix001.java,12,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,18.0
gen_off_by_one_bug_116,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug116.java,4,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,17.0
gen_off_by_one_fix_116,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix116.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,16.0
gen_incorrect_cond_bug_166,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug166.java,19,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_incorrect_cond_fix_166,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix166.java,19,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_missing_break_bug_090,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug090.java,27,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,17.0
gen_missing_break_fix_090,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix090.java,28,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,17.0
gen_clean_boundary_minus_one_030,data/ml/raw_snippets_generated/clean/GenCleanBoundaryMinusOne030.java,4,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,22.0
gen_off_by_one_bug_017,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug017.java,4,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,19.0
gen_off_by_one_fix_017,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix017.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0
gen_off_by_one_bug_137,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug137.java,4,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,19.0
gen_off_by_one_fix_137,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix137.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,18.0
gen_off_by_one_bug_101,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug101.java,3,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0
gen_off_by_one_fix_101,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix101.java,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,17.0
gen_incorrect_cond_bug_025,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug025.java,31,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,17.0
gen_incorrect_cond_fix_025,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix025.java,31,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,17.0
gen_while_no_update_bug_096,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug096.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,15.0
gen_while_no_update_fix_096,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix096.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,15.0
gen_off_by_one_bug_104,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug104.java,4,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,19.0
gen_off_by_one_bug_104,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug104.java,12,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0
gen_off_by_one_bug_104,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug104.java,28,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_off_by_one_fix_104,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix104.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,18.0
gen_off_by_one_fix_104,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix104.java,12,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0
gen_off_by_one_fix_104,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix104.java,28,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_while_no_update_bug_112,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug112.java,10,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,17.0
gen_while_no_update_fix_112,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix112.java,11,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,17.0
gen_missing_break_bug_089,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug089.java,11,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,16.0
gen_missing_break_fix_089,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix089.java,11,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,16.0
gen_off_by_one_bug_153,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug153.java,4,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,18.0
gen_off_by_one_fix_153,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix153.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,17.0
gen_off_by_one_bug_037,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug037.java,4,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,16.0
gen_off_by_one_fix_037,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix037.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,15.0
gen_clean_generic_084,data/ml/raw_snippets_generated/clean/GenCleanGeneric084.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,18.0
gen_clean_generic_084,data/ml/raw_snippets_generated/clean/GenCleanGeneric084.java,14,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_clean_generic_084,data/ml/raw_snippets_generated/clean/GenCleanGeneric084.java,23,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,18.0
gen_off_by_one_bug_148,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug148.java,11,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,18.0
gen_off_by_one_fix_148,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix148.java,11,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,17.0
gen_array_index_bug_056,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug056.java,14,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_array_index_bug_056,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug056.java,44,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_array_index_fix_056,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix056.java,14,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_array_index_fix_056,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix056.java,44,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_missing_break_bug_164,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug164.java,39,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_missing_break_fix_164,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix164.java,40,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_clean_generic_097,data/ml/raw_snippets_generated/clean/GenCleanGeneric097.java,22,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_array_index_bug_141,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug141.java,13,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_array_index_fix_141,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix141.java,13,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_incorrect_cond_bug_067,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug067.java,19,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_incorrect_cond_fix_067,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix067.java,19,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_off_by_one_bug_070,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug070.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,15.0
gen_off_by_one_bug_070,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug070.java,42,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16.0
gen_off_by_one_fix_070,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix070.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,15.0
gen_off_by_one_fix_070,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix070.java,42,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,15.0
gen_off_by_one_bug_150,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug150.java,3,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0
gen_off_by_one_fix_150,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix150.java,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,17.0
gen_clean_stacked_labels_013,data/ml/raw_snippets_generated/clean/GenCleanStackedLabels013.java,13,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_clean_stacked_labels_013,data/ml/raw_snippets_generated/clean/GenCleanStackedLabels013.java,22,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,18.0
gen_clean_stacked_labels_013,data/ml/raw_snippets_generated/clean/GenCleanStackedLabels013.java,32,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,18.0
gen_clean_stacked_labels_013,data/ml/raw_snippets_generated/clean/GenCleanStackedLabels013.java,42,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_array_index_bug_131,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug131.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0
gen_array_index_bug_131,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug131.java,12,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_array_index_bug_131,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug131.java,26,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_array_index_fix_131,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix131.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0
gen_array_index_fix_131,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix131.java,12,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_array_index_fix_131,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix131.java,26,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_array_index_bug_135,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug135.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_array_index_fix_135,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix135.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_off_by_one_bug_077,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug077.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_off_by_one_bug_077,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug077.java,12,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,16.0
